Don Winslow of the Coast Guard,NA,Don Terry,Serial,Universal,1943
Doughboys in Ireland,Lew Landers,NA,War Musical,Columbia,1943
Dr. Gillespie's Criminal Case,Willis Goldbeck,NA,Drama,MGM,1943
DuBarry Was a Lady,Roy Del Ruth,NA,Musical,MGM,1943
Edge of Darkness,Lewis Milestone,NA,War,Warner Bros.,1943
Education for Death,Clyde Geronimi,NA,NA,NA,1943
The Falcon and the Co-eds,William Clemens,NA,Mystery,RKO,1943
The Falcon in Danger,William Clemens,NA,Mystery,RKO,1943
The Falcon Strikes Back,Edward Dmytryk,NA,Mystery,RKO,1943
The Fallen Sparrow,Richard Wallace,NA,Drama,RKO,1943
Falling Hare,Robert Clampett,Bugs Bunny,Animated,Merrie Melodies,1943
Family Troubles,NA,Our Gang,Short,NA,1943
Find the Blackmailer,D. Ross Lederman,NA,Mystery,Warner Bros.,1943
Fired Wife,Charles Lamont,NA,Comedy,Universal,1943
First Comes Courage,Dorothy Arzner,NA,Drama,NA,1943
Five Graves to Cairo,Billy Wilder,NA,War,Paramount,1943
Flesh and Fantasy,Julien Duvivier,NA,NA,Universal,1943
Follies Girl,William Rowland,NA,Musical,PRC,1943
Follow the Band,Jean Yarbrough,NA,Musical,NA,1943
Food for Fighters,NA,NA,Propaganda,On military nutrition,1943
For Whom the Bell Tolls,Sam Wood,NA,War Drama,NA,1943
Forever and a Day,NA,NA,Drama,RKO,1943
Frankenstein Meets the Wolf Man,Roy William Neill,NA,Horror,Universal,1943
Frontier Badmen,Ford Beebe,NA,Western,Universal,1943
Der Fuehrer's Face,Jack Kinney,NA,Animation,Disney,1943
The Gang's All Here,Busby Berkeley,NA,Musical,20th Century Fox,1943
A Gem of a Jam,Del Lord,The Three Stooges,NA,Columbia,1943
A Gentle Gangster,Phil Rosen,NA,Drama,Republic,1943
The Ghost and the Guest,William Nigh,NA,Comedy,NA,1943
The Ghost Ship,Mark Robson,Richard Dix,Drama,NA,1943
Ghosts on the Loose,William Beaudine,NA,Horror comedy,NA,1943
Gildersleeve's Bad Day,Gordon Douglas,NA,Comedy,RKO,1943
Gildersleeve on Broadway,Gordon Douglas,NA,Comedy,RKO,1943
Girl Crazy,Norman Taurog,NA,Musical,NA,1943
The Girl from Monterrey,Wallace Fox,NA,Comedy,PRC,1943
Girls in Chains,Edgar G. Ulmer,NA,Drama,NA,1943
G-Men vs. the Black Dragon,William Witney,NA,Serial,Republic,1943
The Good Fellows,Jo Graham,NA,Comedy,Paramount,1943
"Good Luck, Mr. Yates",Ray Enright,NA,War drama,NA,1943
"Good Morning, Judge",Jean Yarbrough,NA,Comedy,Universal,1943
The Gorilla Man,D. Ross Lederman,NA,Drama,Warner Bros.,1943
Guadalcanal Diary,Lewis Seiler,NA,War,20th Century Fox,1943
Gung Ho!,Ray Enright,NA,War,Universal,1943
A Guy Named Joe,Victor Fleming,NA,NA,NA,1943
Hangmen Also Die!,Fritz Lang,NA,War,United Artists,1943
Happy Go Lucky,Curtis Bernhardt,NA,Comedy,Paramount,1943
Happy Land,Irving Pichel,NA,Drama,RKO,1943
The Hard Way,Vincent Sherman,NA,Drama,Warner Bros.,1943
Harrigan's Kid,Charles Reisner,NA,Comedy,MGM,1943
Haunted Ranch,Robert Tansey,NA,Western,NA,1943
The Heat's On,Gregory Ratoff,NA,Musical comedy,NA,1943
Heaven Can Wait,Ernst Lubitsch,NA,Comedy,20th Century Fox,1943
He Hired the Boss,Thomas Loring,NA,Comedy,NA,1943
"Hello, Frisco, Hello",H. Bruce Humberstone,NA,Comedy,20th Century Fox,1943
Henry Aldrich Gets Glamour,Hugh Bennett,NA,Comedy,Paramount,1943
Here Comes Elmer,Joseph Santley,NA,Comedy,Republic,1943
Here Comes Kelly,William Beaudine,NA,Comedy,Monogram,1943
Hers to Hold,Frank Ryan,NA,Romance,NA,1943
Hi Diddle Diddle,Andrew L. Stone,NA,Comedy,United Artists,1943
Higher Than a Kite,Del Lord,The Three Stooges,NA,Columbia,1943
High Explosive,Frank McDonald,NA,Drama,NA,1943
His Butler's Sister,Frank Borzage,NA,Comedy,NA,1943
Hit Parade of 1943,Albert S. Rogell,NA,Musical,Republic,1943
Hit the Ice,Charles Lamont,Abbott and Costello,Comedy,Universal,1943
Hitler's Children,Edward Dmytryk,NA,Propaganda,RKO,1943
Hitler's Madman,Douglas Sirk,NA,Drama,NA,1943
"Hi'ya, Chum",Harold Young,NA,Comedy,Universal,1943
Holy Matrimony,John M. Stahl,NA,Comedy,20th Century Fox,1943
Honeymoon Lodge,Edward C. Lilley,NA,Musical comedy,Universal,1943
Hoosier Holiday,Frank McDonald,NA,Musical,Republic,1943
Hoppy Serves a Writ,George Archainbaud,NA,Western,Hopalong Cassidy,1943
Hostages,Frank Tuttle,NA,War,Paramount,1943
The Human Comedy,Clarence Brown,Mickey Rooney,Drama,MGM,1943
I Can Hardly Wait,Jules White,The Three Stooges,NA,Columbia,1943
I Walked with a Zombie,Jacques Tourneur,NA,Horror,RKO,1943
Immortal Sergeant,John Stahl,NA,War,20th Century Fox,1943
In Old Oklahoma,Albert S. Rogell,NA,Western,Republic,1943
The Iron Major,Ray Enright,NA,Biographical,RKO,1943
Is Everybody Happy?,Charles Barton,NA,Comedy,Columbia,1943
Isle of Forgotten Sins,Edgar G. Ulmer,NA,Adventure,PRC,1943
It Ain't Hay,Erle C. Kenton,Abbott and Costello,Comedy,Universal,1943
It Comes Up Love,Charles Lamont,NA,Musical,Paramount,1943
An Itch in Time,Bob Clampett,Elmer Fudd,Animated,Merrie Melodies,1943
It's a Great Life,Frank Strayer,NA,Comedy,NA,1943
Jack London,Alfred Santell,NA,Bio-pic,NA,1943
Jane Eyre,Robert Stevenson,NA,Drama,NA,1943
Jitterbugs,Malcolm St. Clair,Laurel and Hardy,Comedy,NA,1943
Jive Junction,Edgar G. Ulmer,NA,Musical,[2],1943
Johnny Come Lately,William K. Howard,NA,Comedy,United Artists,1943
Journey into Fear,NA,NA,NA,RKO,1943
The Kansan,George Archainbaud,NA,Western,Sherman Productions,1943
Keep 'Em Slugging,Christy Cabanne,NA,Comedy,NA,1943
Keeper of the Flame,George Cukor,NA,Drama,MGM,1943
Ladies' Day,Leslie Goodwins,NA,Comedy,RKO,1943
Lady of Burlesque,William A. Wellman,NA,Comedy mystery,NA,1943
A Lady Takes a Chance,William A. Seiter,NA,Romantic comedy,RKO,1943
Lassie Come Home,Fred M. Wilcox,NA,Family,MGM,1943
The Leopard Man,Jacques Tourneur,NA,Horror,RKO,1943
Let's Face It,Sidney Lanfield,NA,Comedy,Paramount,1943
London Blackout Murders,George Sherman,NA,Drama,Republic,1943
The Lone Star Trail,Ray Taylor,NA,Western,NA,1943
The Lonesome Mouse,Hanna-Barbera,Tom and Jerry,NA,NA,1943
Lost Angel,Roy Rowland,NA,Drama,MGM,1943
The Mad Ghoul,James P. Hogan,NA,Horror,Universal,1943
Madame Curie,Mervyn LeRoy,NA,Biography,NA,1943
The Man from Down Under,Robert Z. Leonard,NA,Drama,MGM,1943
The Man from Music Mountain,Joseph Kane,NA,Western,Republic,1943
The Man from Thunder River,John English,NA,Western,Republic,1943
Margin for Error,Otto Preminger,NA,Drama,20th Century Fox,1943
The Masked Marvel,Spencer Bennet,NA,Serial,Republic,1943
The Meanest Man in the World,Sidney Lanfield,NA,Comedy,20th Century Fox,1943
Meshes of the Afternoon,NA,NA,Short,Experimental film,1943
Mexican Spitfire's Blessed Event,Leslie Goodwins,NA,Comedy,NA,1943
Minesweeper,William Berke,NA,War drama,NA,1943
Mission Accomplished,NA,NA,Propaganda,NA,1943
Mission to Moscow,Michael Curtiz,NA,War drama,NA,1943
Mister Big,Charles Lamont,NA,Musical,Universal,1943
The Moon Is Down,Irving Pichel,NA,War,20th Century Fox,1943
Moonlight in Vermont,Edward C. Lilley,NA,Musical,Universal,1943
The More the Merrier,George Stevens,NA,Comedy,Columbia,1943
Mountain Rhythm,Frank McDonald,NA,Comedy,Republic,1943
Mr. Lucky,H. C. Potter,NA,Romance,RKO,1943
Murder on the Waterfront,B. Reeves Easton,NA,Drama,NA,1943
My Friend Flicka,Harold D. Schuster,NA,Family,20th Century Fox,1943
"My Son, the Hero",Edgar G. Ulmer,NA,Comedy,[3],1943
The Mysterious Doctor,Benjamin Stoloff,NA,Drama,Warner Bros.,1943
Mystery Broadcast,George Sherman,NA,Suspense,Republic,1943
Negro Colleges in War Time,NA,NA,NA,NA,1943
The New Spirit,NA,NA,Propaganda,Animated short,1943
Nobody's Darling,Anthony Mann,NA,Musical,Republic,1943
No Place for a Lady,James P. Hogan,NA,Mystery,Columbia,1943
No Time for Love,Mitchell Leisen,NA,Comedy,Paramount,1943
The North Star,Lewis Milestone,NA,War,RKO,1943
Northern Pursuit,Raoul Walsh,NA,War,Warner Bros.,1943
Old Acquaintance,Vincent Sherman,NA,Drama,Warner Bros.,1943
"O, My Darling Clementine",Frank McDonald,NA,Musical,Republic,1943
One Dangerous Night,Michael Gordon,NA,Mystery,Columbia,1943
Our Enemy- The Japanese,NA,NA,Propaganda,NA,1943
The Outlaw,Howard Hughes,Jane Russell,Western,United Artists,1943
The Ox-Bow Incident,William A. Wellman,NA,Western,20th Century Fox,1943
Passport to Suez,Andre DeToth,NA,Mystery,Columbia,1943
Phantom of the Opera,Arthur Lubin,NA,"Horror, Musical",Universal,1943
The Phantom,NA,NA,Serial,NA,1943
Phony Express,Del Lord,The Three Stooges,NA,Columbia,1943
Pigs in a Polka,Friz Freleng,NA,NA,NA,1943
Pilot No. 5,George Sidney,NA,War,MGM,1943
Pistol Packin' Mama,Frank Woodruff,NA,Comedy,Republic,1943
Porky Pig's Feat,Frank Tashlin,NA,NA,NA,1943
Power of the Press,Samuel Fuller,NA,Drama,NA,1943
The Powers Girl,Norman Z. McLeod,NA,Musical comedy,United Artists,1943
Prelude to War,Frank Capra,NA,Propaganda,NA,1943
Presenting Lily Mars,Norman Taurog,NA,Musical,MGM,1943
Princess O'Rourke,Norman Krasna,NA,Romantic comedy,NA,1943
The Purple V,George Sherman,NA,Drama,NA,1943
Redhead from Manhattan,Lew Landers,Lupe Velez,Comedy,Columbia,1943
Red Hot Riding Hood,Tex Avery,NA,Animated,NA,1943
Report from the Aleutians,John Huston,NA,Propaganda,NA,1943
The Return of the Vampire,Lew Landers,NA,Horror,Columbia,1943
Reveille with Beverly,Charles Barton,NA,Comedy,Columbia,1943
Revenge of the Zombies,Steve Sekely,NA,Horror,Monogram,1943
Riders of the Deadline,Lesley Selander,NA,Western,United Artists,1943
Riding High,George Marshall,NA,Comedy,Paramount,1943
Rookies in Burma,Leslie Goodwins,NA,War comedy,RKO,1943
Sahara,Zoltan Korda,Humphrey Bogart,War drama,Columbia,1943
The Saint Meets the Tiger,Paul L. Stein,NA,Mystery,NA,1943
Salute to the Marines,S. Sylvan Simon,NA,NA,MGM,1943
Salute for Three,Ralph Murphy,NA,Musical,NA,1943
Scrap Happy Daffy,Frank Tashlin,Daffy Duck,NA,NA,1943
A Scream in the Dark,George Sherman,NA,Suspense,Republic,1943
Secret Service in Darkest Africa,NA,NA,Serial,Republic,1943
The Seventh Victim,Mark Robson,NA,Horror,RKO,1943
Shadow of a Doubt,Alfred Hitchcock,NA,Film noir,Universal,1943
Sherlock Holmes Faces Death,Roy William Neill,NA,Mystery,Universal,1943
Sherlock Holmes and the Secret Weapon,Roy William Neill,NA,Mystery,Universal,1943
Sherlock Holmes in Washington,Roy William Neill,NA,Mystery,Universal,1943
Show Business at War,NA,NA,NA,NA,1943
Silver Spurs,Joseph Kane,NA,Western,Republic,1943
The Sky's the Limit,Edward H. Griffith,NA,Musical Comedy,RKO,1943
Sleepy Lagoon,Joseph Santley,NA,Comedy,Republic,1943
Slightly Dangerous,Wesley Ruggles,NA,Comedy,MGM,1943
So Proudly We Hail!,Mark Sandrich,NA,Drama,Paramount,1943
Someone to Remember,Robert Siodmak,NA,Drama,NA,1943
Something to Shout About,Gregory Ratoff,NA,Comedy,20th Century Fox,1943
Son of Dracula,Robert Siodmak,NA,Horror,Universal,1943
The Song of Bernadette,Henry King,Jennifer Jones,Bio-pic,NA,1943
So This Is Washington,Ray McCarey,NA,Comedy,NA,1943
Spook Louder,Del Lord,The Three Stooges,NA,Columbia,1943
Stage Door Canteen,Frank Borzage,Cheryl Walker,Musical,NA,1943
Star Spangled Rhythm,George Marshall,NA,Musical,Paramount,1943
Stormy Weather,Andrew L. Stone,NA,Musical,NA,1943
A Stranger in Town,Roy Rowland,NA,"Drama, Comedy",MGM,1943
Submarine Alert,Frank McDonald,NA,Action,Paramount,1943
Submarine Base,Albert Kelley,NA,War,PRC,1943
Sufferin' Cats!,NA,Tom and Jerry,NA,NA,1943
Suggestion Box,NA,NA,NA,NA,1943
Super-Rabbit,NA,Bugs Bunny,NA,NA,1943
Sweet Rosie O'Grady,Irving Cummings,NA,Musical,20th Century Fox,1943
Swing Fever,Tim Whelan,NA,Musical,MGM,1943
Swing Shift Maisie,Norman Z. McLeod,NA,Comedy,MGM,1943
Swing Your Partner,Frank McDonald,NA,Musical,NA,1943
Tahiti Honey,John H. Auer,NA,Musical,Republic,1943
Tarzan's Desert Mystery,Wilhelm Thiele,NA,Adventure,RKO,1943
Tarzan Triumphs,Wilhelm Thiele,NA,Adventure,RKO,1943
"Taxi, Mister",Kurt Neumann,NA,Comedy,United Artists,1943
Tender Comrade,Edward Dmytryk,NA,Drama,RKO,1943
Thank Your Lucky Stars,David Butler,NA,Musical,Warner Bros.,1943
There's Something About a Soldier,Alfred E. Green,NA,NA,NA,1943
They Came to Blow Up America,Edward Ludwig,NA,War drama,20th Century Fox,1943
They Got Me Covered,David Butler,NA,Comedy,RKO,1943
They Stooge to Conga,Del Lord,The Three Stooges,NA,Columbia,1943
This Is the Army,Michael Curtiz,NA,Musical,NA,1943
This Land Is Mine,Jean Renoir,NA,Drama,RKO,1943
Thousands Cheer,George Sidney,NA,Musical,MGM,1943
Three Hearts for Julia,Richard Thorpe,NA,Comedy,MGM,1943
Three Little Twirps,Harry Edwards,The Three Stooges,NA,Columbia,1943
Thumbs Up,Joseph Santley,NA,Musical,Republic,1943
Tiger Fangs,Sam Newfield,NA,Adventure,NA,1943
Tonight We Raid Calais,John Brahm,NA,War,20th Century Fox,1943
To the People of the United States,Arthur Lubin,NA,NA,NA,1943
Top Man,Charles Lamont,NA,Musical,Universal,1943
Tornado,William A. Berke,NA,Drama,NA,1943
Troop Train,NA,NA,NA,NA,1943
Truck Busters,B. Reeves Eason,NA,Drama,Warner Bros.,1943
True to Life,George Marshall,NA,Drama,NA,1943
Two Tickets to London,Edwin L. Marin,NA,Drama,Universal,1943
Victory Through Air Power,NA,NA,Animated,NA,1943
Wackiki Wabbit,Chuck Jones,Bugs Bunny,NA,NA,1943
War of the Wildcats,Albert S. Rogell,NA,Western,NA,1943
Wartime Nutrition,NA,NA,NA,NA,1943
Watch on the Rhine,Herman Shumlin,NA,Drama,NA,1943
The West Side Kid,George Sherman,NA,Crime,NA,1943
We've Never Been Licked,John Rawlins,NA,War,Universal,1943
What a Woman!,Irving Cummings,NA,Comedy,NA,1943
Whistling in Brooklyn,S. Sylvan Simon,NA,Comedy,MGM,1943
White Savage,Arthur Lubin,NA,Adventure,Universal,1943
Who Killed Who?,Tex Avery,NA,NA,NA,1943
Willoughby's Magic Hat,Bob Wickersham,NA,NA,NA,1943
Wings Over the Pacific,Phil Rosen,NA,War,NA,1943
Wintertime,John Brahm,NA,Musical,20th Century Fox,1943
The Woman of the Town,George Archainbaud,NA,Western,United Artists,1943
Women in Bondage,Steve Sekely,NA,Drama,Monogram,1943
Yankee Doodle Daffy,Friz Freleng,NA,NA,NA,1943
The Yankee Doodle Mouse,Hanna-Barbera,Tom and Jerry,NA,NA,1943
You Can't Beat the Law,Phil Rosen,NA,Prison drama,NA,1943
"You, John Jones!",Mervyn LeRoy,NA,Short,MGM,1943
Young and Willing,Edward H. Griffith,NA,Comedy,Paramount,1943
Young Ideas,Jules Dassin,NA,Drama,NA,1943
The Youngest Profession,Edward Buzzell,NA,Comedy,MGM,1943
"You're a Lucky Fellow, Mr. Smith",Felix E. Feist,NA,Musical comedy,NA,1943
NA,NA,NA,NA,NA,1943
3 Men in White,Willis Goldbeck,NA,Drama,MGM,1944
The 957th Day,NA,NA,NA,NA,1944
A Fig Leaf for Eve,Don Brodie,NA,Drama,NA,1944
A Night of Adventure,Gordon Douglas,NA,Crime mystery,RKO,1944
"A Wave, a WAC and a Marine",Phil Karlson,NA,Romantic war comedy,Monogram,1944
Abroad with Two Yanks,Allan Dwan,NA,Comedy,United Artists,1944
Accent on Crime,Albert Herman,NA,Crime drama,Producers Releasing Corp.,1944
Address Unknown,William Cameron Menzies,NA,Drama,Columbia,1944
Adventure in Music,NA,NA,Musical,NA,1944
The Adventures of Mark Twain,Irving Rapper,NA,Adventure,Warner Bros.,1944
Alaska,George Archainbaud,NA,"Crime, Adventure",Monogram,1944
Ali Baba and the Forty Thieves,Arthur Lubin,NA,Adventure,United Artists,1944
Allergic to Love,Edward C. Lilley,NA,Musical comedy,NA,1944
An American Romance,King Vidor,NA,Drama,MGM,1944
And Now Tomorrow,Irving Pichel,NA,Drama,NA,1944
And the Angels Sing,George Marshall,NA,Musical comedy,Paramount,1944
Andy Hardy's Blonde Trouble,George B. Seitz,NA,Romantic comedy,MGM,1944
Are These Our Parents?,William Nigh,NA,Romantic drama,Monogram,1944
Arizona Whirlwind,Robert Emmett Tansey,NA,Western,Monogram,1944
Army Wives,Phil Rosen,NA,Romance,Monogram,1944
Arsenic and Old Lace,Frank Capra,NA,NA,NA,1944
Atlantic City,Ray McCarey,NA,Romantic musical,Republic Pictures,1944
Attack! Battle of New Britain,NA,NA,NA,NA,1944
Babes on Swing Street,Edward C. Lilley,NA,Musical comedy,Universal,1944
Barbary Coast Gent,Roy Del Ruth,NA,Western comedy,MGM,1944
The Barber of Seville,James Culhane,NA,NA,NA,1944
Bathing Beauty,George Sidney,NA,Musical,MGM,1944
The Battle of China,Frank Capra,NA,NA,NA,1944
Beautiful But Broke,Charles Barton,NA,Musical comedy,Columbia,1944
Belle of the Yukon,William A. Seiter,NA,Western comedy,RKO,1944
Beneath Western Skies,Spencer Bennet,NA,Western,Republic,1944
Bermuda Mystery,Benjamin Stoloff,NA,Mystery,20th Century Fox,1944
Between Two Worlds,Edward A. Blatt,NA,Mystery,Warner Bros.,1944
The Big Noise,Malcolm St. Clair,NA,Comedy,20th Century Fox,1944
Black Arrow,Lew Landers,NA,Action western,NA,1944
Black Magic,Phil Rosen,NA,Mystery,Monogram,1944
Block Busters,Wallace Fox,NA,Comedy,Monogram,1944
Blonde Fever,Richard Whorf,NA,"Comedy, Drama",MGM,1944
Bluebeard,Edgar G. Ulmer,NA,Thriller,PRC,1944
The Bodyguard,Hanna-Barbera,Tom and Jerry,NA,MGM,1944
Bordertown Trail,Lesley Selander,NA,Western,NA,1944
Boss of Boomtown,Ray Taylor,NA,Western,NA,1944
Bowery Champs,William Beaudine,NA,Crime comedy,Monogram,1944
Bowery to Broadway,Charles Lamont,NA,Comedy,Universal,1944
Brand of the Devil,Harry L. Fraser,NA,Western,PRC,1944
Brazil,Joseph Santley,NA,Musical comedy,NA,1944
Bride by Mistake,Richard Wallace,NA,Comedy,RKO,1944
The Bridge of San Luis Rey,Rowland V. Lee,NA,Drama,NA,1944
Broadway Rhythm,Roy Del Ruth,NA,Musical,MGM,1944
Buffalo Bill,William A. Wellman,NA,"Western, Biography",20th Century Fox,1944
Bugs Bunny Nips the Nips,I. Freleng,Merrie Melodies,Animated War,Warner Bros.,1944
Bugs Bunny and the Three Bears,Chuck Jones,Merrie Melodies,Animated,Warner Bros.,1944
Busy Buddies,Del Lord,Three Stooges,NA,Columbia,1944
Call of the Jungle,Phil Rosen,NA,Adventure,Monogram,1944
Call of the Rockies,Lesley Selander,NA,Western,NA,1944
Call of the South Seas,John English,NA,Action comedy,Republic,1944
Can't Help Singing,Frank Ryan,NA,Musical,Universal,1944
The Canterville Ghost,Jules Dassin,NA,"Comedy, Fantasy",MGM,1944
Captain America,NA,NA,Serial,Republic,1944
Career Girl,Wallace Fox,NA,Musical,PRC,1944
Carolina Blues,Leigh Jason,NA,Musical,NA,1944
Casanova Brown,Sam Wood,NA,Comedy,RKO,1944
Casanova in Burlesque,Leslie Goodwins,NA,Comedy,Republic,1944
Cattle Call,Derwin Abrahams,NA,Western,NA,1944
Charlie Chan in The Chinese Cat,Phil Rosen,NA,Crime comedy,Monogram,1944
Charlie Chan in the Secret Service,Phil Rosen,NA,Crime comedy,Monogram,1944
Cheyenne Wildcat,Lesley Selander,NA,Western,NA,1944
Chip Off the Old Block,Charles Lamont,NA,Musical comedy,Universal,1944
Christmas Holiday,Robert Siodmak,NA,Film noir,Universal,1944
The Climax,George Waggner,NA,Horror,Universal,1944
Close Harmony,Lew Landers,NA,Musical western,NA,1944
Cobra Woman,Robert Siodmak,NA,Adventure,Universal,1944
Code of the Prairie,Spencer Gordon Bennet,NA,Western,NA,1944
The Conspirators,Jean Negulesco,NA,Spy,Warner Bros.,1944
Cover Girl,Charles Vidor,NA,Musical,Columbia,1944
Cowboy Canteen,Lew Landers,NA,Musical,NA,1944
Cowboy and the Senorita,Joseph Kane,NA,Western,Republic,1944
Crash Goes the Hash,Jules White,Three Stooges,NA,Columbia,1944
Crazy Knights,William Beaudine,NA,Romantic comedy,NA,1944
Crime by Night,William Clemens,NA,Crime drama,Warner Bros.,1944
Cry of the Werewolf,Henry Levin,NA,Horror,Columbia,1944
The Curse of the Cat People,Robert Wise,NA,Horror,RKO,1944
Cyclone Prairie Rangers,Benjamin H. Kline,NA,Western,NA,1944
Dancing in Manhattan,Henry Levin,NA,Musical comedy,NA,1944
Dancing Romeo,Cyril Endfield,Our Gang,NA,MGM,1944
Dangerous Passage,William Berke,NA,Film noir,Paramount,1944
Dark Mountain,William Berke,NA,Crime drama,NA,1944
Days of Glory,Jacques Tourneur,Gregory Peck,NA,RKO,1944
Dead Man's Eyes,Reginald Le Borg,NA,Horror,Universal,1944
Dead or Alive,Elmer Clifton,NA,Western,NA,1944
Delinquent Daughters,Albert Herman,NA,Exploitation,PRC,1944
Destiny,Reginald Le Borg,NA,Crime drama,Universal,1944
Detective Kitty O'Day,William Beaudine,NA,Mystery,Monogram,1944
Dixie Jamboree,Christy Cabanne,NA,Musical,PRC,1944
Double Exposure,William A. Berke,NA,Crime Comedy,Paramount,1944
Double Indemnity,Billy Wilder,NA,Film noir,NA,1944
The Doughgirls,James V. Kern,NA,Comedy,Warner Bros.,1944
Dragon Seed,NA,NA,Film noir,MGM,1944
End of the Road,George Blair,NA,Crime drama,NA,1944
Enemy of Women,Alfred Zeisler,NA,Drama,Monogram,1944
The Eve of St. Mark,John M. Stahl,NA,Drama,based on the play,1944
Ever Since Venus,Arthur Dreifuss,NA,Musical comedy,NA,1944
Experiment Perilous,Jacques Tourneur,NA,Film noir,RKO,1944
Faces in the Fog,John English,NA,Drama,Republic,1944
"Farewell, My Lovely",Edward Dmytryk,NA,Film noir,NA,1944
The Falcon in Hollywood,Gordon Douglas,NA,Mystery,RKO,1944
